order_date,region,state_province,city,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,sales_per_unit,profit_margin,outliers_sales,outliers_profit
2023-03-03,East,New York,New York City,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785,2023,3,March,5.064,0.3625,False,False
2023-03-03,East,New York,New York City,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,0.2,40.872,2023,3,March,41.92,0.325,False,False
2023-03-03,East,Ohio,Columbus,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.913999999999999,2023,3,March,5.04,0.32499999999999996,False,False
2023-03-03,East,Ohio,Columbus,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.051200000000003,2023,3,March,5.584,-0.2250000000000001,False,False
2023-03-03,East,New York,New York City,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1,0.0,4.5954,2023,3,March,9.99,0.45999999999999996,False,False
2023-03-04,South,Florida,Margate,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552000000000003,3,0.2,2.332799999999999,2023,3,March,5.184000000000001,0.14999999999999988,False,False
2023-03-04,South,South Carolina,Columbia,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.90000000000003,5,0.0,17.744999999999962,2023,3,March,70.98,0.049999999999999885,False,False
2023-03-05,East,New York,Yonkers,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,2023,3,March,19.84,0.25999999999999995,False,False
2023-03-05,East,New York,Yonkers,Office Supplies,Binders,GBC Wire Binding Combs,49.632000000000005,6,0.2,16.750799999999998,2023,3,March,8.272,0.3374999999999999,False,False
2023-03-05,East,New York,Yonkers,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.97539999999999,2023,3,March,48.91,0.47,False,False
2023-03-05,East,New York,Yonkers,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0.0,5.399799999999999,2023,3,March,9.31,0.2899999999999999,False,False
2023-03-05,East,New York,Yonkers,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.58890000000002,2023,3,March,159.99,0.37000000000000005,False,True
2023-03-07,West,Washington,Seattle,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.70400000000006,6,0.2,21.835199999999983,2023,3,March,72.784,0.049999999999999954,False,False
2023-03-07,West,Washington,Seattle,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.480099999999997,2023,3,March,48.712,0.11249999999999992,False,False
2023-03-07,West,Washington,Seattle,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2,0.2,54.17639999999993,2023,3,March,240.784,0.11249999999999986,False,False
2023-03-07,West,Washington,Seattle,Office Supplies,Art,Newell Chalk Holder,20.65,5,0.0,9.499,2023,3,March,4.13,0.4600000000000001,False,False
2023-03-07,West,Washington,Seattle,Office Supplies,Art,Newell 330,17.94,3,0.0,4.6644000000000005,2023,3,March,5.98,0.26,False,False
2023-03-07,West,Washington,Des Moines,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.639999999999986,2023,3,March,53.824,0.3124999999999999,False,False
2023-03-07,West,Washington,Seattle,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0.0,0.0,2023,3,March,40.980000000000004,0.0,False,False
2023-03-07,West,Washington,Seattle,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0.0,4.858800000000016,2023,3,March,80.98,0.020000000000000066,False,False
2023-03-10,West,Colorado,Denver,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.356399999999994,2023,3,March,20.792,0.11249999999999992,False,False
2023-03-10,Central,Michigan,Royal Oak,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0.0,10.7424,2023,3,March,11.19,0.48000000000000004,False,False
2023-03-10,West,Colorado,Denver,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.4080000000001,3,0.2,-15.910200000000088,2023,3,March,212.13600000000005,-0.025000000000000133,True,False
2023-03-11,East,Ohio,Columbus,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.2880000000000003,2023,3,March,1.6640000000000001,0.275,False,False
2023-03-11,South,Kentucky,Richmond,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0.0,38.1576,2023,3,March,48.919999999999995,0.26,False,False
2023-03-11,West,California,Roseville,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,2023,3,March,2.66,0.26,False,False
2023-03-11,East,Ohio,Columbus,Office Supplies,Fasteners,Stockwell Push Pins,10.464000000000002,6,0.2,1.7003999999999992,2023,3,March,1.7440000000000004,0.1624999999999999,False,False
2023-03-11,South,Kentucky,Richmond,Office Supplies,Paper,Xerox 198,14.94,3,0.0,7.021800000000001,2023,3,March,4.9799999999999995,0.4700000000000001,False,False
2023-03-11,East,New York,New York City,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,14,0.0,49.014,2023,3,March,7.78,0.45,False,False
2023-03-11,South,Kentucky,Richmond,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0.0,14.172800000000002,2023,3,March,16.48,0.43000000000000005,False,False
2023-03-11,South,Kentucky,Richmond,Technology,Phones,Panasonic KX-TG9471B,587.97,3,0.0,164.63160000000005,2023,3,March,195.99,0.2800000000000001,True,True
2023-03-13,West,Alberta,Calgary,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,0.2,102.95,2023,3,March,228.785,0.1124964486308106,True,True
2023-03-13,West,Alberta,Calgary,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.77,2023,3,March,40.97,0.2799914571637784,False,True
2023-03-14,South,Virginia,Chesapeake,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0.0,284.98,2023,3,March,284.98,0.25,True,True
2023-03-14,West,California,Huntington Beach,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0.0,1.2506,2023,3,March,3.38,0.37,False,False
2023-03-14,West,Utah,Logan,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,2023,3,March,8.272,0.33749999999999997,False,False
2023-03-14,West,Utah,Logan,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656,2023,3,March,31.024,0.325,False,False
2023-03-14,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 1887,91.056,6,0.2,31.869599999999995,2023,3,March,15.176,0.35,False,False
2023-03-14,West,California,Huntington Beach,Office Supplies,Paper,Xerox 1972,10.56,2,0.0,4.752,2023,3,March,5.28,0.44999999999999996,False,False
2023-03-14,Central,Illinois,Chicago,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64,2023,3,March,4.224,0.3125,False,False
2023-03-14,West,Utah,Logan,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.0,3.2391999999999967,2023,3,March,80.98,0.03999999999999996,False,False
2023-03-14,West,Utah,Logan,Office Supplies,Storage,Staple magnet,21.36,2,0.0,5.767200000000001,2023,3,March,10.68,0.27,False,False
2023-03-14,West,Utah,Logan,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.80000000000001,12,0.0,6.623999999999995,2023,3,March,6.900000000000001,0.07999999999999993,False,False
2023-03-14,Central,Illinois,Chicago,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.04699999999997,2023,3,March,287.455,0.2714285714285714,True,True
2023-03-15,South,Florida,Tampa,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.140799999999992,2023,3,March,15.232,0.11249999999999982,False,False
2023-03-15,South,Florida,Tampa,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.533800000000001,2023,3,March,2.406,-0.7666666666666668,False,False
2023-03-15,South,Florida,Tampa,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.18800000000001,4,0.7,-31.6712,2023,3,March,10.797000000000002,-0.7333333333333332,False,False
2023-03-15,South,Florida,Tampa,Office Supplies,Paper,Xerox 1889,131.904,3,0.2,47.8152,2023,3,March,43.967999999999996,0.3625,False,False
2023-03-15,South,Florida,Tampa,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.84699999999998,2023,3,March,142.776,0.12499999999999985,False,False
2023-03-16,South,North Carolina,Raleigh,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.49500000000002,2023,3,March,235.96,0.06250000000000004,False,False
2023-03-17,East,New York,New York City,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476,2023,3,March,267.894,-0.5166666666666667,True,True
2023-03-17,East,New York,New York City,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5946999999999,2023,3,March,225.67800000000003,-0.2833333333333332,True,True
2023-03-17,East,New York,New York City,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.4,-122.78160000000004,2023,3,March,204.636,-0.20000000000000007,True,True
2023-03-17,Central,Minnesota,Lakeville,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0.0,36.574200000000005,2023,3,March,46.89,0.39000000000000007,False,False
2023-03-17,South,Mississippi,Jackson,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.494200000000001,2023,3,March,10.89,0.26,False,False
2023-03-17,Central,Texas,Dallas,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3335999999999999,2023,3,March,2.224,0.07499999999999997,False,False
2023-03-17,Central,Minnesota,Lakeville,Office Supplies,Art,Newell 35,19.68,6,0.0,5.707199999999998,2023,3,March,3.28,0.28999999999999987,False,False
2023-03-17,Central,Minnesota,Lakeville,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0.0,17.2224,2023,3,March,5.98,0.48,False,False
2023-03-17,South,Mississippi,Jackson,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156,2023,3,March,15.22,0.49,False,False
2023-03-17,South,Mississippi,Jackson,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.3721,2023,3,March,3.81,0.47,False,False
2023-03-17,Central,Minnesota,Lakeville,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0.0,25.098,2023,3,March,5.34,0.47,False,False
2023-03-17,Central,Minnesota,Lakeville,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,0.0,23.59,2023,3,March,6.74,0.5,False,False
2023-03-17,East,New York,New York City,Office Supplies,Paper,Xerox 1918,155.04,4,0.0,75.9696,2023,3,March,38.76,0.49000000000000005,False,True
2023-03-17,Central,Texas,Dallas,Office Supplies,Paper,Xerox 1966,5.184000000000001,1,0.2,1.8792,2023,3,March,5.184000000000001,0.36249999999999993,False,False
2023-03-17,Central,Texas,Dallas,Office Supplies,Paper,Xerox 1967,15.552000000000003,3,0.2,5.4432,2023,3,March,5.184000000000001,0.3499999999999999,False,False
2023-03-17,East,New York,New York City,Office Supplies,Paper,Xerox 1926,34.86,7,0.0,16.3842,2023,3,March,4.9799999999999995,0.47000000000000003,False,False
2023-03-17,South,Mississippi,Jackson,Office Supplies,Paper,EcoTones Memo Sheets,16.0,4,0.0,7.68,2023,3,March,4.0,0.48,False,False
2023-03-17,South,Mississippi,Jackson,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504000000000005,2023,3,March,6.48,0.49,False,False
2023-03-17,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.15279999999999,2023,3,March,21.104,0.32499999999999996,False,False
2023-03-18,West,California,San Francisco,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49000000000001,2023,3,March,119.833,0.05882352941176472,True,False
2023-03-18,South,Florida,Jacksonville,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,3,0.2,15.29399999999999,2023,3,March,40.784,0.12499999999999992,False,False
2023-03-18,South,Florida,Jacksonville,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.076600000000003,2023,3,March,15.384,0.26250000000000007,False,False
2023-03-18,West,California,Burbank,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,0.0,14.430000000000009,2023,3,March,55.5,0.1300000000000001,False,False
2023-03-18,South,Florida,Jacksonville,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.0019999999999991,2023,3,March,2.672,0.12499999999999989,False,False
2023-03-18,South,Florida,Jacksonville,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.917499999999999,2023,3,March,6.312,0.31249999999999994,False,False
2023-03-18,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 195,21.376,4,0.2,7.481599999999999,2023,3,March,5.344,0.35,False,False
2023-03-18,West,California,Burbank,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,0.0,334.11419999999987,2023,3,March,265.17,0.17999999999999994,True,True
2023-03-18,West,California,Burbank,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,0.2,415.9896,2023,3,March,319.992,0.32499999999999996,True,True
2023-03-18,South,Florida,Jacksonville,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.078400000002,2023,3,March,3773.08,-0.08000000000000008,True,True
2023-03-18,South,Florida,Jacksonville,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.426000000000045,2023,3,March,205.325,-0.020000000000000056,True,False
2023-03-19,South,Florida,Lakeland,Furniture,Furnishings,Document Clip Frames,20.016,3,0.2,5.504400000000001,2023,3,March,6.672,0.2750000000000001,False,False
2023-03-19,South,Florida,Lakeland,Furniture,Furnishings,Eldon Wave Desk Accessories,4.992000000000001,3,0.2,1.3728000000000002,2023,3,March,1.6640000000000004,0.275,False,False
2023-03-19,South,Florida,Lakeland,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737,2023,3,March,6.714,-0.7666666666666666,False,False
2023-03-19,South,Florida,Lakeland,Office Supplies,Labels,Avery 501,11.808,4,0.2,3.9852,2023,3,March,2.952,0.33749999999999997,False,False
2023-03-19,South,Florida,Lakeland,Office Supplies,Storage,Crate-A-Files,26.160000000000004,3,0.2,1.961999999999998,2023,3,March,8.72,0.07499999999999991,False,False
2023-03-19,South,Florida,Lakeland,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,0.2,53.19999999999999,2023,3,March,85.12,0.3124999999999999,False,False
2023-03-19,South,Florida,Lakeland,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.97600000000006,3,0.2,28.34789999999998,2023,3,March,107.99200000000002,0.08749999999999993,False,False
2023-03-21,South,Tennessee,Knoxville,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.918799999999983,2023,3,March,72.792,-0.04999999999999992,False,False
2023-03-21,South,Tennessee,Knoxville,Furniture,Furnishings,DAX Wood Document Frame,32.952000000000005,3,0.2,6.590399999999999,2023,3,March,10.984000000000002,0.19999999999999993,False,False
2023-03-21,South,Virginia,Springfield,Office Supplies,Art,American Pencil,9.32,4,0.0,2.702799999999999,2023,3,March,2.33,0.28999999999999987,False,False
2023-03-21,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876000000000006,2023,3,March,2.016,0.26250000000000007,False,False
2023-03-21,East,Ohio,Hamilton,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2037999999999995,2023,3,March,3.704,0.16249999999999992,False,False
2023-03-21,South,Virginia,Springfield,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0.0,59.01119999999999,2023,3,March,40.98,0.4799999999999999,False,False
2023-03-21,South,Virginia,Springfield,Office Supplies,Labels,Avery 492,14.4,5,0.0,6.623999999999999,2023,3,March,2.88,0.4599999999999999,False,False
2023-03-21,South,Tennessee,Knoxville,Office Supplies,Labels,Avery 505,59.20000000000001,5,0.2,22.2,2023,3,March,11.840000000000002,0.37499999999999994,False,False
2023-03-21,South,Virginia,Springfield,Office Supplies,Paper,Xerox 1919,122.97,3,0.0,60.255300000000005,2023,3,March,40.99,0.49000000000000005,False,False
2023-03-21,South,North Carolina,Asheville,Office Supplies,Storage,Tennsco Commercial Shelving,16.272000000000002,1,0.2,-3.864600000000002,2023,3,March,16.272000000000002,-0.2375000000000001,False,False
2023-03-21,South,Virginia,Springfield,Technology,Phones,Samsung Galaxy S4 Active,3499.9300000000003,7,0.0,909.9818000000002,2023,3,March,499.99000000000007,0.26000000000000006,True,True
2023-03-22,West,Arizona,Tucson,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.36460000000001,2023,3,March,104.78399999999999,-0.11250000000000004,False,False
2023-03-22,Central,Indiana,Portage,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0.0,6.5120000000000005,2023,3,March,8.14,0.4,False,False
2023-03-22,South,North Carolina,Greensboro,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.46500000000002,5,0.7,-39.45649999999999,2023,3,March,10.293000000000003,-0.7666666666666663,False,False
2023-03-22,South,North Carolina,Greensboro,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644000000000001,4,0.7,-5.860399999999999,2023,3,March,1.9110000000000003,-0.7666666666666665,False,False
2023-03-22,West,Arizona,Tucson,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.234999999999992,2023,3,March,24.784000000000002,0.3124999999999999,False,False
2023-03-23,South,Florida,Delray Beach,Office Supplies,Labels,Avery 476,9.912,3,0.2,3.2214,2023,3,March,3.3040000000000003,0.32499999999999996,False,False
2023-03-23,West,California,Los Angeles,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0.0,85.904,2023,3,March,165.2,0.26,False,True
2023-03-23,West,California,Los Angeles,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752,6,0.2,37.797000000000025,2023,3,March,100.79199999999999,0.06250000000000004,True,False
